"Set","Doy_sin","Doy_cos","TAVE","TAVE_Summer","PREC_Annual","PREC_Summer","PREC_Winter","SRAD","FCF","SoilR","SoilF","ForestQ95","NDVI","NDVI_SD","TRI","ELEV","Label"
"test",-0.866025403784439,0.5,0.6394675033371,0.580700021167791,-0.391298266479,-0.299707381622796,-0.482199370984272,0.416579583808684,-0.449085035717668,0.245283871499044,0.118343279189756,0.281270045350288,0.761042889504315,-0.293626325620062,-0.832547508213354,-0.683182732644136,0
"train",-0.524526361833194,0.851394207016957,-0.034091672749105,-0.144650598449655,0.400522672172902,0.446912595795874,0.323027712569556,0.334156823530375,0.399334619704129,-0.0118137707117071,0.0907160448313462,-0.622780740068805,0.760109497557313,-0.550734651259138,-0.503258637183568,0.0362688342251352,2
"train",-0.45822652172741,0.888835448654923,0.0990966722437225,0.0472790978604336,-0.274322850317153,-0.245769715686662,-0.158414528321103,0.427963385787973,0.160431217150659,-0.0566726235478058,0.372324187395403,-0.825215668688887,0.807944002701351,-0.437970024066103,-0.788861722212634,-0.0827488788912739,0
"train",-0.170522192632624,0.985353835847693,0.0951387162046189,0.0687965691694745,0.468021896602574,0.815951011414616,0.158000154330626,0.244946864631871,-0.223422944026618,-0.138524986643842,0.0167929017446904,-0.0825864926360387,0.802425153480572,-0.499807514703849,-0.318052305268023,-0.110576776388674,0
"train",-0.0950560433041826,0.995471922573085,0.127217353969821,0.134308730580643,-0.758868191408816,-0.821841754724061,-0.512368515106263,-0.0209535777672007,-0.32843873616845,-0.114822525870216,0.107227509025645,0.464267435645898,0.876807808424356,-0.338635756311439,-0.104731851900501,-0.105107876911182,10
"train",-0.057088810862768,0.998369103926136,-0.326490280775568,-0.414680479180725,-0.145397085728124,-0.182111117978501,0.039332119880739,0.00347617423090463,-0.0247468015653035,0.721228070853489,0.047770700794326,-1,-0.657087971469253,-0.680062692592678,-0.273903559711875,0.427869688772502,2
"train",0.0570888108627677,0.998369103926136,0.0559715655877071,-0.00483946781545441,0.165897147899349,0.413195285277587,0.099384809204089,0.271141549671074,-0.323521718831247,-0.257986268947981,0.350214018555111,-0.864126096882107,0.674936871680149,-0.556494634866103,-0.742848785526385,-0.0610042556991529,0
"train",-0.0190388051033468,0.999818745523526,-0.0996534658276927,-0.161390286264512,0.281525463769362,0.227904424839734,0.326680411815942,0.0912860303686114,-0.145108128924251,-0.0896960028445569,0.359863447192407,-0.774190959280738,0.60480355963665,-0.310622130116395,-0.807544809874929,0.118954536615248,0
"train",0.132885453570254,0.991131402100361,-0.0342885621313812,-0.108736722642084,-0.455060366603559,-0.537750776549866,-0.225450366809491,0.0316549163804882,-0.348357986538725,-0.0969465310705707,0.0639903990013537,-0.798417741998983,0.244836724698122,-0.350988146548145,-0.754483578172267,0.105409071761729,7
"train",-0.540640817455597,0.841253532831181,0.350874884849286,0.280795032323954,0.0197679374830371,-0.0804386438637784,0.130770647112802,0.473166196368809,0.362912245219616,0.112153969967449,0.252320204275726,-0.308805150161819,0.730320347977756,-0.4358915150351,-0.73176630513993,-0.342147127613595,0
"train",-0.244999736927764,0.969523145110691,0.779827640491557,0.704376820988087,-0.528519179623001,-0.711403014604237,-0.188982214454995,0.439953409511219,-0.602549720687831,0.572759324263137,-0.195729561987794,-0.496239846880085,0.069538366284275,-0.50679454196231,-0.900208161947452,-0.839318226459752,0
"train",-0.63301245380887,0.774141610639082,0.176647845698969,0.0932483590757041,-0.049855384821612,-0.18884456607606,0.112113345996423,0.539258888673879,0.57569024697563,-0.0781738824604585,0.260778848151964,-0.795795660523785,0.777317731793166,-0.313485012433943,-0.803021449332771,-0.190855975006702,0
"train",0.263413891831657,0.964682912458856,0.00613799261789882,-0.103361079423237,0.412842736716795,0.346689112900911,0.529516978799734,0.295816565723162,0.293043050029515,-0.0617106525505133,0.153296883999546,-0.827882633951612,0.592914082748094,-0.385788869573544,-0.767807974176382,0.0454224159861223,0
"train",-0.132885453570254,0.991131402100361,0.104438065429969,0.0469784378574198,-0.195269369248091,-0.0570434432239628,-0.138265530703505,0.621588706784363,0.519540588141729,-0.0661695430841264,0.0513254621419548,-0.892340539187901,0.773375966301064,-0.210246803833487,-0.842939461020989,-0.123042248159098,0
"train",-0.371662455660328,0.928367933016073,-0.134974863380631,-0.0577123748288272,-0.164558839497876,0.123412915129525,-0.285139294609311,-0.238050830087719,-0.399807937432915,0.308075800544473,0.075197691964995,-0.369960193783629,0.872266544583234,-0.454146577696194,0.119708415087712,-0.0110672461566812,2
"train",-0.132885453570254,0.991131402100361,0.0332081459776863,-0.0323824424074014,0.666926655424465,0.902417310146772,0.524103564077565,-0.16484289849025,-0.135391236968375,0.0913852558124186,0.157807791743131,-0.987757171698487,0.646578678800688,0.000245803894995289,-0.536175569416319,-0.0672271998141913,0
"train",0.647636448715302,0.761949493270671,-0.463806260795726,-0.544809358081041,-0.403413263034748,-0.15228491586715,-0.469795576744644,-0.419961726705734,-0.263820608155756,-0.652652486891343,0.0783644203634275,-1,-0.703303586785631,-0.797918888036326,-0.260295595833014,0.541046415144813,6
"train",-0.994521895368273,0.104528463267653,0.847753747770891,0.778563331066769,-0.702548940286052,-0.663087588272704,-0.639158728550006,0.400748757271645,-0.691629678075558,0.599240936170795,-0.138052605348203,0.000181422723034341,0.319579700468462,-0.439202422485581,-0.945383605758713,-0.959679977533763,4
"train",-0.938602549876856,0.345000367194971,0.837857789321534,0.77442714140894,-0.404925239815937,-0.659827168049207,-0.0807829823433547,0.612059552855392,-0.649448001143751,0.349591823325902,0.125190884586142,0.224410955904679,0.200333715935941,0.243633696300697,-0.980916712419609,-0.851771889355347,3
"train",-0.690079011482112,0.72373403810507,0.119086625048379,0.0666733020765797,-0.0755407212387293,-0.106145340548822,-0.0321995018785827,0.0628671876188125,0.08289512757896,0.584251714746358,-0.0179138089471443,-0.537637610807272,0.638408001542995,-0.368028335484976,-0.228853875370718,-0.159747286161937,0
"train",0.424055734159602,0.905636093763031,0.42197118217977,0.339294549074035,-0.28263952187645,-0.352988648879225,-0.0880719255513051,0.0424528277150318,0.0810272804955845,0.397957020671497,-0.0288827077504541,-0.130644908164184,0.139735414584921,-0.513582612386844,-0.85634758229306,-0.473769316469816,2
"train",0.703732962870301,0.710464578265369,-0.489001137898681,-0.518164326503211,-0.503103137665817,-0.342214051153502,-0.692936843245586,-0.402678356080566,-0.321926373387749,-0.706965448206499,0.0799195172617091,-1,-0.543888270341221,-0.687804369880112,-0.559759742108332,0.57636791518917,6
"train",-0.226496767425764,0.974011916942333,0.159767942567711,0.138827377448188,-0.0745309098316285,0.168181939461365,-0.232713629800222,-0.48760022798262,-0.348763882840225,0.0114183630300357,0.230459301634586,-0.470072099892516,0.772471888590799,-0.464074088455269,-0.378738850063298,-0.196669858130959,0
"train",-0.540640817455597,0.841253532831181,0.119593180049894,0.028781106517721,-0.245515593559358,-0.207028937269091,-0.109591324275198,0.589029903618085,0.210947888144473,0.0788279402797643,-0.0720085276319044,-0.626131802206087,0.756648863079529,-0.481948590332989,-0.664084994597919,-0.0860743990447932,0
"train",-0.057088810862768,0.998369103926136,-0.376129933273104,-0.382738910260799,0.768002337501032,0.767567994763671,0.808487162197623,-0.113462822265571,-0.00167901881387689,0.163707401883151,0.0801330045694686,-1,0.23042577929511,-0.214182300584718,-0.146943661421605,0.286644945909282,2
"train",0.170522192632623,0.985353835847693,-0.286927625094266,-0.392022941280972,0.111888907957015,0.232599186788402,0.154431726088321,0.105885695897826,-0.125121537581854,-0.242505314963029,0.263309661116079,-1,0.599935952834281,-0.145787595883277,-0.726120476989028,0.332536387686732,0
"train",-0.151731325083332,0.988421774845362,0.0960450952772893,0.0229078556148581,-0.200888072270709,-0.322548181216697,0.0642692313973316,0.43493065985833,0.180240565767148,0.0904380611704603,0.324803691749037,-0.803647100984612,0.359979382320162,-0.371262672616816,-0.826201544665998,-0.0728070987983735,0
"train",-0.057088810862768,0.998369103926136,0.266375361060497,0.205130020913316,-0.10843198233949,-0.149489184366802,0.095281459543872,0.260764782534489,-0.0928726942656306,0.42639902224302,0.232863405928078,-0.468523535068139,0.511174109577283,-0.37378949313198,-0.694168444155821,-0.245278790301212,0
"train",0.113991409890541,0.99348173534855,0.0621416608682535,-0.0344598607722151,0.581174667343985,0.422598487665548,0.732160071525638,-0.168122337064695,-0.0630424136291691,0.446626652202079,0.124472934677084,-0.862802908264495,0.541291933932373,-0.42676355417771,-0.281695774322246,-0.0325136511963878,2
"train",0.803384716062422,0.595460324452688,0.796901983613623,0.769416653992986,-0.915447534051734,-0.975280349953206,-0.629346205355223,0.679625120347804,-0.565084647280137,0.695646680344403,-0.149218189217458,-0.395329443494965,0.242758634014308,-0.523105079332463,-0.974625993823649,-0.805146946074176,6
"train",-0.618158986220605,0.786053094742787,0.394949495502227,0.336634457774992,-0.346234005182191,-0.313266565412062,-0.229375076900408,0.149114292202027,0.0420686374266319,0.234100671984949,0.114390403547843,-0.837119970899019,0.763241679337116,-0.178790319541627,-0.700183624267487,-0.472607855858876,0
"train",0.424055734159602,0.905636093763031,-0.528969552213978,-0.640376418057546,0.0344318971609159,-0.0558815314370554,0.342467637004894,-0.341129341733466,0.449226475895673,0.836989169694409,0.0272211637084425,-1,-0.730389136499189,-0.885419963285191,-0.466897714092587,0.671404956476561,6
"train",0.424055734159602,0.905636093763031,-0.126861149912686,-0.194178566810572,0.0454265556878906,0.185586552253692,0.000884471559096989,0.264307879966965,0.476906753189223,0.2525290483429,0.0361042124455688,-0.895591404909739,0.626460895529945,-0.345195948427915,-0.497230143381752,0.14301651930379,2
"train",-0.299949091277011,0.953955209976913,0.0843925062275126,-0.000508733449792631,0.471881422290365,0.488494869552794,0.411976006698797,0.437443809622007,0.680491787016194,-0.52273638764461,0.167092315222905,-0.813350574064856,0.738298372959926,-0.508887998527467,-0.696002439287643,-0.0979600413526038,0
"train",-0.18925124436041,0.981928697262707,0.195806777304637,0.101194414634895,0.481165430150087,0.333848387609922,0.635541994073854,0.486986987168696,0.563621006939821,0.0726191477804994,0.0617068755020596,-0.399974976176133,0.777414779682969,-0.632944342369776,-0.499713352476567,-0.214656086593715,0
"train",0.0950560433041826,0.995471922573085,0.0592597694043855,-0.0216578770313564,-0.513553726614,-0.620349777580988,-0.179349265788877,-0.182995342927757,-0.504113230023003,0.384258671543163,0.273804539026789,-0.846132686668827,0.586336589841529,-0.283269230747204,-0.921812232052335,0.0366474232271363,0
"train",-0.647636448715302,0.761949493270671,0.196197481301176,0.110890795851017,-0.705819580590292,-0.896261947148339,-0.467456246083299,0.874475793466529,0.605456887577505,0.559443301660088,-0.647326182661618,-0.673399405576322,0.654002176137923,-0.364132813365318,-0.406553207605089,-0.13414047547661,0
"train",-0.491732924645604,0.870746077119777,-0.00783213767852253,-0.0672277641057949,-0.179841086010835,-0.283695357385186,0.0714008521094989,0.44498390434476,0.100572253443743,0.118107679917184,0.0393334056488643,-0.915488648136453,0.661493185050672,-0.452656348630101,-0.684446705255437,0.0552578966220156,0
"train",-0.0950560433041826,0.995471922573085,0.0864003297402063,0.0503861421690721,-0.118556243720792,-0.255958924674747,0.177011742715638,0.246443136719099,0.102912050518119,0.152688906019918,0.263259649737502,0.0665441721725371,0.819421303655186,-0.586192693530764,-0.487504286845239,-0.0800098466040868,0
"train",-0.263413891831657,0.964682912458856,-0.167895844266023,-0.261381075668352,0.00477673679512303,-0.0978353197541384,0.123370630732314,0.365082523084571,0.349716793800576,0.679220315511546,-0.115896378597996,-0.916325308092349,0.0263779273568785,-0.673008458700765,-0.322804606378949,0.229340686822177,2
"train",-0.475065830994995,0.879950257810653,0.223279152012335,0.173492764515622,-0.0931216474495354,-0.177057253433386,0.141013064623519,0.127132985437568,-0.329636069916503,0.208007332582753,0.352197078436077,-0.177555193980476,0.86009314154568,-0.427184146862902,-0.686810228393438,-0.195175320665786,0
"train",-0.353920074035612,0.935275671229947,0.0659400156015812,0.0435567001824553,-0.144231303902423,0.103658303873917,-0.226721911545614,-0.0171519849304602,-0.169564004617161,0.334417087319989,0.199346293956703,-0.344257436902482,0.92449230018267,-0.397127690999992,-0.246261044851197,-0.124096625971417,0
"train",-0.318056891481575,0.948071629035,-0.0909515075470311,-0.193108570917493,-0.180456518336058,-0.335292397157171,-0.13375416477649,0.215594404897633,0.0882563378756442,-0.453436583297088,0.133313285952659,-0.938342956359853,0.541732646832402,-0.417793601928495,-0.74779406651722,0.153344095141539,0
"train",-0.28173255684143,0.959492973614497,0.338456522220059,0.264384647952296,0.525926885041238,0.59810297910771,0.504313216872302,0.344395629636595,0.341821406753712,-0.16714298922856,0.546603167370837,0.059714501899168,0.871887680281168,-0.508100990809615,-0.894317952092299,-0.405032069026496,0
"train",-0.780132704128121,0.625614069494722,0.720510883649502,0.659109996889832,-0.43894106362006,-0.362890778434458,-0.367715404353096,0.50452982134571,-0.542007209909051,0.410744445636944,-0.0451071501198765,-0.328249308474178,0.441722131460361,-0.661419624016255,-0.845696218409303,-0.768425144560799,0
"train",-0.508221760708569,0.861226243180201,-0.2603658312079,-0.364422775927582,-0.399951656021058,-0.381856427860485,-0.658790257324503,0.199813599318973,0.089362757288574,-0.402565749905533,0.0506996280527263,-0.912778754072439,0.411501818315468,-0.266300858698612,-0.56002052572983,0.369723494118769,7
"train",-0.28173255684143,0.959492973614497,-0.0762322282643151,-0.143886741338417,0.294404898064882,0.332945269488218,0.281392226797706,-0.194949383832557,-0.205319727614216,-0.127925087784965,0.552048675106169,-0.990881801767901,0.615086638559792,-0.471170444612972,-0.893063171109279,0.100831615040864,2
"train",-0.151731325083332,0.988421774845362,0.147278391241768,0.105149804591423,0.0431677249476512,0.218390950175507,-0.119139503292241,0.415269680130897,0.518415181310137,0.0555684550292141,-0.0898538921528341,0.259764333824282,0.86786208051355,-0.569100274129759,-0.388432040019855,-0.175782210664452,0
"train",-0.353920074035612,0.935275671229947,0.0825888160420758,0.00995092816400622,-0.214057981489303,-0.17705396046342,-0.069318884595971,0.594710348194681,0.241275140327885,-0.0341581696132467,0.106380280691333,-0.961578318366678,0.776402883321676,-0.378196266735941,-0.664968090293035,-0.0457581562018429,0
"train",-0.0190388051033468,0.999818745523526,-0.0670414079268926,-0.109082462421765,-0.449674363224505,-0.306454339340724,-0.505796685731111,0.221354237575913,-0.337382293089634,-0.260108983870637,0.0894454000033111,-0.981670825956069,0.673935746080081,-0.650895099579785,-0.732496499280126,0.108585443671961,0
"train",0.299949091277011,0.953955209976913,-0.404745309017964,-0.449350095480937,-0.731969174490593,-0.72163874734747,-0.597537578821749,-0.281825461627894,-0.235397005603622,-0.457177199425499,0.053048186111514,-1,0.533355326413471,-0.518839734600518,-0.58343450279518,0.525359999326326,7
"test",-0.45822652172741,0.888835448654923,0.0162549695612297,-0.024694177809874,-0.0101532632014516,-0.0746648854232209,0.135099134988062,0.20727333779246,-0.00631790264973453,-0.22045702587423,0.272808067250479,-0.984174175723871,0.778909805756539,-0.490054105492022,-0.684118941419575,-0.0203073871660052,0
"test",-0.389270106317392,0.92112365311485,-0.0369209283537622,-0.099012851412899,0.144184946662341,0.211550522771647,0.252443266977397,0.00740782155942843,-0.012807898894892,-0.0988230824139609,0.236433981150356,-0.948924171072352,0.739557774751848,-0.407110753897498,-0.802438941075066,0.0685454070820741,0
"train",0.33604939321543,0.941844363639525,0.0454529926730103,-0.00119944405773931,0.43006114017573,0.848851496511309,0.0747999903761516,0.117758735121639,0.0443067391739331,0.276914107640674,0.00119468881136253,-0.359932974982109,0.777379358313579,-0.485289106500551,-0.274691949776026,-0.117027516245036,0
"train",0.4067366430758,0.913545457642601,-0.0820230847849821,-0.110394389653586,-0.783672340633,-0.665429396528636,-0.865320505940171,0.266682584626486,-0.210646100824963,-0.457119523417797,0.111597475611422,-0.0418662595261761,0.786969888393816,-0.470875273766093,-0.526558692982685,0.110294225068537,10
"train",-0.371662455660328,0.928367933016073,-0.268392943053029,-0.113893022469986,-0.0918309522724811,0.0123805538471515,-0.0116141898907456,-0.1668582590391,-0.612519080947791,0.0604506993513232,0.112524959359578,-0.386538638887346,0.763498178908562,-0.571424415245019,-0.587660844517905,0.0600409021823702,2
"train",-0.703732962870301,0.710464578265369,0.48408071432802,0.422261619234339,0.0120593907037292,0.183912034808888,-0.0997545544675538,0.202112627109205,0.0174577246330299,0.20077820988537,0.368582031633185,0.461178611317995,0.883517437473788,-0.479094355822557,-0.762453811917945,-0.571801973590029,0
"train",0.226496767425764,0.974011916942333,-0.258959007583707,-0.294791245670774,0.119690169216486,0.179407589637175,0.100661589712655,-0.445960523217611,-0.211497638278893,0.481846476575662,0.0627786608563856,-0.894397670087848,0.57253324861815,-0.237412085877421,-0.0191481575062388,0.281937846151315,2
"train",-0.63301245380887,0.774141610639082,0.215298930379409,0.166447343300498,0.501794858708042,0.58535800325109,0.339596688448727,0.315468348048571,0.267717373560486,0.271999755025617,-0.0651591431746205,-0.480838168665966,0.844098005932358,-0.603096493377211,-0.359660194823551,-0.307901390607617,0
"train",-0.556559285941344,0.830807896708055,0.391513780992978,0.302367099183414,0.528142213051253,0.57462883162386,0.374506824517726,0.555279472136894,0.293235016050403,0.157370770810113,0.102751194132855,-0.707780278961705,0.84187534276282,-0.372407733911442,-0.698117531712532,-0.408182355660985,0
"train",-0.45822652172741,0.888835448654923,0.0798345013934041,-0.00800898942650952,0.109632931726632,-0.0694228994144592,0.282055299979219,0.387334588455994,0.153859639369383,-0.235035974666557,0.128725483243594,-0.124828055589562,0.717316374899329,-0.400482352918268,-0.665610990547297,-0.0533779550828002,0
"train",0.0380707084693902,0.999275047800474,0.275227670285538,0.17103385013036,0.0386336214903944,-0.265199758312892,0.440078641302092,0.355302618931989,0.444641657929906,0.263127163407725,-0.0217702199537,0.498231344173035,0.821397349704298,-0.356592269181151,-0.610655920734406,-0.287303031199126,10
"train",0.132885453570254,0.991131402100361,-0.25992420462331,-0.285411095723806,-0.682666879498922,-0.663995054803464,-0.536210789206679,0.0358460272608576,-0.396357939552909,-0.378341232072498,-0.076979816801204,-1,0.518699540510443,-0.352452145841659,-0.465425796431035,0.344516500993179,0
"test",0.524526361833194,0.851394207016957,-0.45829692143543,-0.527034998078703,-0.277699507117492,-0.243679692980368,-0.590467478435786,-0.273206850499336,0.162435355281556,-0.636189851579416,0.12596536909707,-1,-0.511209475427286,-0.771347713204812,-0.548549889510955,0.542043609019317,6
"train",0.263413891831657,0.964682912458856,-0.722766147815199,-0.809602799828995,-0.228999742066489,-0.13736066937467,-0.435724099225866,-0.415335756203335,0.73909162740924,-0.890381693278396,0.0176618741566448,-1,-0.635903910596908,-0.80815726168963,-0.193935771979311,0.872936976837959,6
"train",-0.441221101243221,0.897398428691358,-0.0127214878520997,-0.0472407944681058,-0.0125551619757365,0.0678726704770551,0.0424795670863887,0.159998852745116,-0.0727700061218334,0.189069385723761,0.0627642306957685,-0.546636479881439,0.653735238921578,-0.406068950856058,-0.70353826242172,-0.0055725747400921,0
"train",-0.170522192632624,0.985353835847693,0.239186386157144,0.215069679133155,-0.41933115180272,-0.328396411439541,-0.258559459488772,-0.203654321453799,-0.468534588841529,0.266072801986671,0.136015086436415,-0.0192884065810499,0.931664738848459,-0.725721768317344,-0.403781214963098,-0.215896978044305,0
"train",-0.318056891481575,0.948071629035,0.244019400326952,0.167403246027471,0.119216092219394,-0.0751352735174627,0.448118793194344,0.175162141524701,0.446686345463371,-0.0134203745551292,0.4127458347119,-0.758611026769559,0.742043932935689,-0.441737318105404,-0.900562484536346,-0.313424732327275,0
"train",-0.0190388051033468,0.999818745523526,-0.0628204028785144,0.00948917283968442,0.366332266545909,0.617102571454915,0.135908934459224,-0.145583054577424,-0.194818960997187,0.352845463677939,0.0986648889235915,-0.282204340015521,0.817657008550985,-0.307744930237395,-0.162984050216357,-0.101628038459723,0
"train",0.113991409890541,0.99348173534855,-0.0259653475208341,-0.0436031736835606,-0.153154958437766,-0.230617747655828,0.0676506677666775,-0.176378054208116,-0.264513488026622,-0.102921051950921,0.213293340703258,-0.335826727277532,0.871065105032133,-0.364157210490031,-0.268890200470375,0.0273585583694274,0
"test",0.353920074035612,0.935275671229946,-0.0168799813033259,-0.0415250824862593,-0.859242634593851,-0.786928125104489,-0.919645883517277,0.091187279315297,-0.177029036992721,0.00710752740279297,0.0291293053582595,-0.160643673152187,0.50803104599748,-0.140791454179737,-0.570865006748034,0.0392697376138513,10
"train",0.524526361833194,0.851394207016957,-0.580011600213764,-0.686731116169263,-0.518693043251191,-0.421391318650402,-0.736137326332856,-0.185489936529455,0.29962910974028,0.408484973170251,0.0749132398947487,-1,-0.684124331005257,-0.761725839430037,-0.559206880830755,0.696056873734536,6
"train",-0.901558115013869,0.432658023446508,0.74383888799295,0.664024557616845,-0.315096554937725,-0.337629308175718,-0.166170327905209,0.422845434956235,-0.575630066513088,0.349040036365615,0.145329260931156,-0.173566320953192,0.56273940653994,-0.0854043113270123,-0.89182801752514,-0.82538500750735,11
"train",-0.647636448715302,0.761949493270671,0.675399555028954,0.607800560339702,-0.283760088266012,-0.19503501186989,-0.27257499901206,0.412439300676344,-0.459184089701715,0.353332439454314,-0.00533980186697613,-0.82673711987652,0.296182942156682,0.272037905572131,-0.910030165287576,-0.779057361952197,1
"train",-0.18925124436041,0.981928697262707,0.339609560225051,0.248251086089806,-0.965097337073426,-0.827774884467415,-0.917695121967942,0.803908323039706,0.458558309437479,0.670651563480622,-0.523278196447364,-0.726498800312582,0.61814808863959,-0.173597110922272,-0.435980854982191,-0.32738066818648,4
"train",0.207911690817759,0.978147600733806,0.225336276042666,0.128983838155143,-0.899277534973169,-0.777631479847193,-0.871023352916369,0.774457596325945,0.174597601486747,0.71722702079339,-0.626033195793806,0.132834115237945,0.621545319976553,-0.378839468866577,-0.0112991195172881,-0.222516998023433,9
"train",0.4067366430758,0.913545457642601,-0.468821982631782,-0.493455851002976,-0.603021430175663,-0.380197024303469,-0.676220393109275,-0.263384509211097,-0.262819585007438,-0.852942234505296,0.0431613516810518,-1,-0.186342885740101,-0.546052178691872,-0.233903744319228,0.470036341175823,6
"train",-0.441221101243221,0.897398428691358,-0.268592816002573,-0.11105578398886,0.441623275262327,0.693474988457718,0.269406297063517,-0.541335242520364,-0.669246327402796,0.55173017617642,0.0819011934286433,-0.900206237565613,0.624399682740011,-0.277692941453659,0.361451538107805,0.0534229972255997,2
"train",-0.618158986220605,0.786053094742787,0.627704378982981,0.561145778938531,-0.261370340569287,-0.0641208800301805,-0.373046916634909,0.408925247671313,-0.417448778018813,0.411444287503601,0.439742886165553,-0.440141233599014,0.123820448967523,-0.336961861567049,-0.989898031716744,-0.716003414586095,11
"train",0.603081430465489,0.797679627562155,-0.399521978454788,-0.51609205050098,-0.0204094029381584,0.113423564087781,-0.0820486680007914,-0.30869994762725,0.351489221059654,0.314219187261808,0.0241394348862476,-1,-0.324755439872892,-0.271710720657847,-0.208856438256072,0.505220913106069,6
"train",-0.992351536782881,0.123444025552695,0.749558060727137,0.68952933036611,-0.400072458878216,-0.402655417205785,-0.340816374105415,0.233562094505,-0.596068172234875,0.309115157879152,0.0758812466966916,0.597993024609097,0.926197633697071,-0.352691764550107,-0.710760321682774,-0.895357173421454,3
"train",-0.931864029211452,0.362807705350641,0.664556255343224,0.581436868860599,-0.290940094000151,-0.54429323238945,0.0790646516921081,0.378455061554218,-0.470175874183571,0.491932642747376,-0.278311987485295,-0.431299680245147,0.317072444917272,-0.480795110312229,-0.869699291950164,-0.712685218676666,4
"train",0.371662455660327,0.928367933016073,-0.349823286502792,-0.413097592694269,-0.556519637714743,-0.559528115715302,-0.333336138211428,-0.0397842095855566,-0.199062568613169,-0.395638088403049,0.623143111365012,-1,0.473203511978808,-0.41985487261551,-0.791648538344689,0.460496963669987,7
"train",-0.814575952050336,0.580056909571198,0.69356778595779,0.632589823797907,0.153579252782947,0.279075996005205,-0.0329234097494321,0.309017580712951,-0.525998643686848,0.228564964441552,0.555984155485969,-0.280741471001757,0.867445018872705,-0.487785573785438,-0.904192455293066,-0.767364500015569,0
"train",-0.4067366430758,0.913545457642601,-0.012988393350069,-0.0501853016715346,0.069607565410237,0.242402442809555,0.00605330091143585,0.16042403089133,0.0195518116370832,-0.0144686508600712,0.172258312723819,-0.959709998689485,0.680027222266206,-0.510234536546835,-0.743234196268053,0.00659789057853488,0
"train",-0.299949091277011,0.953955209976913,-0.0131732181764963,-0.125983437795783,0.168436634048754,0.00657420344745252,0.341648986585078,0.413819879127581,0.22399964664092,-0.105281606080597,0.095481951303644,-0.993434853268845,0.58099062799423,-0.299207024722534,-0.706349509861473,0.0443005924608462,0
"train",0,1,-0.0185245652727518,-0.0927404186070575,-0.0357552479307373,-0.00457461076250665,0.0652520606816054,0.358010850433341,0.293055440124744,0.114776147224848,-0.0718915049595029,-0.972689528163397,0.724850688934531,-0.2839771482556,-0.509298660366546,0.037716606195958,0
"train",0.0950560433041826,0.995471922573085,0.128633727615005,0.160071486529425,-0.175658658167992,-0.0661481674368839,-0.147381758494012,-0.121225913647932,-0.435591980647637,-0.0249341705669819,0.277714321860285,0.402238122177741,0.879076330608183,-0.469871612708359,-0.553091093143005,-0.239454175396846,0
"train",-0.353920074035612,0.935275671229947,0.237995512871174,0.23339158060198,0.17433770518645,0.189441691296393,0.181638295636395,-0.0719991590024676,-0.209877914920756,-0.00446037702865698,0.120817755225435,0.0742735136307033,0.836323292948161,-0.476991736018071,-0.310559854567837,-0.322645681467058,0
"train",-0.244999736927764,0.969523145110691,0.062606602272165,0.0570952432593419,-0.270326422336608,-0.260430440146809,-0.0653677463203428,-0.101286107417023,-0.380263929946723,0.178364243015777,0.164636618163372,-0.606466177659442,0.935359665142586,-0.48764835427649,-0.269063964715015,-0.0703280575928421,0
"train",-0.836068600922156,0.54862491244207,0.692558323984605,0.624626755188674,-0.194454235413255,-0.101684886078438,-0.212420648440444,0.417539824851614,-0.508998145749839,0.273078950427471,0.405786939172673,-0.892288078143362,0.532330438515443,0.245913281164721,-0.950552920468596,-0.774660465473337,0
"train",-0.113991409890541,0.99348173534855,0.357426121076704,0.318912050052585,-0.074013786825889,0.0726130273944705,-0.0977549880393765,0.107369059350634,-0.0883617341402557,-0.102818781091902,0.433486522007601,-0.124735834169708,0.916545921251523,-0.471320607197472,-0.698106002331371,-0.424187278179686,0
"train",0,1,-0.0632254123635223,-0.030598379007165,-0.187074299808714,-0.0502756300295895,-0.190645569495592,-0.172587756426493,-0.603127871495081,0.163379183777463,0.175410413288201,-0.839864650235434,0.82315020781462,-0.464306147491271,-0.195127690384096,-0.0157950261332555,0
"train",0.0570888108627677,0.998369103926136,0.0296462356931109,-0.0240792089162416,-0.10940262987135,-0.106764165596874,0.153162300593425,0.0956402741164655,0.0143431443310125,0.0506630213844204,0.188405267107462,0.00294558450852733,0.731559429673758,-0.499358344166,-0.679654325819522,-0.00349977449553285,0
"train",-0.45822652172741,0.888835448654923,-0.0422449933982385,-0.100296808037023,-0.0386238019764855,-0.0587188050200398,-0.00900104079676489,-0.207378139768159,0.293285702803613,0.241685364296827,0.103146936345942,-0.958466388123823,0.596463548246293,-0.489330037774309,-0.328891570613797,0.0267711304931586,0
"train",-0.0950560433041826,0.995471922573085,-0.0117645575087021,-0.108106278601238,0.510482159827204,0.610550912186454,0.465344359870098,0.408164767746034,0.129689459963217,-0.117517838683774,0.0836988356293515,-0.728608945046281,0.721140550328158,-0.588669832107693,-0.687287599675318,0.00853133434998021,0
"train",0.967146854701957,0.254218334193487,-0.69694841521636,-0.722320734777291,-0.213675134627248,-0.155822325525786,-0.399516177227905,-0.388873862431634,0.0763156651916286,-0.840207134165394,0.0494900643155223,-1,-0.796611662868955,-0.911578162374205,-0.610542273977248,0.773886249789232,6
